gml_parent_id,gml_id,the_geom,bw_belegung_id,bw_begehren_id,bw_art_des_begehrens_bez,bw_bezeichnung,bw_belastungs_art_bez,bw_datum,mapbs_bw_detail_belegung,mapbs_bw_kalender_strasseplatz,bw_belegungs_art_bez
,BW_Allmendbewilligungen_OeffentlicheBaustelle.75485,,348054,9092611,Meldung Aufgrabung,Hausanschluss,bauliche Nutzung,09.01.2017 - 16.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=348054&month=0&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=801&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.75486,,348054,9092611,Meldung Aufgrabung,Hausanschluss,bauliche Nutzung,09.01.2017 - 16.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=348054&month=0&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=801&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.84042,,179757,9065545,Permanente bauliche Anlagen,Rahmenbewilligung für die   Verklappung von Ausbaggerungen zur Freihaltung der Schifffahrtsrinne im Bereich des Kraftwerks Birsfelden 01.Januar 2014 - 31.Dezember 2018,bauliche Nutzung,01.01.2014 - 31.12.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=179757&month=0&year=2014&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=821&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.84043,,179758,9065545,Permanente bauliche Anlagen,Rahmenbewilligung für die   Verklappung von Ausbaggerungen zur Freihaltung der Schifffahrtsrinne im Bereich des Kraftwerks Birsfelden 01.Januar 2014 - 31.Dezember 2018,bauliche Nutzung,01.01.2014 - 31.12.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=179758&month=0&year=2014&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=902&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.93552,,261649,9080879,Permanente bauliche Anlagen,"Umgestaltung der Oberfläche infolge neuer Ein + Ausfahrt  vom prov. Roche Parking, EP 3253  BBG Nr. 9079644 (BGI) gemäss Absprache mit Frau M. Odenbach vom 7.6.2016",bauliche Nutzung,08.05.2017 - 28.12.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=261649&month=4&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=990&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108280,,362187,9094485,Permanente bauliche Anlagen,"Leitungsbau, MP 2491",bauliche Nutzung,15.01.2018 - 01.06.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=362187&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=650&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.98207,,354528,9093498,Permanente bauliche Anlagen,"Koordinierter Werkleitungs-und Strassenbau,  kantonal erfasstes Projekt/Massnahmennr: 539",bauliche Nutzung,02.10.2017 - 31.12.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=354528&month=9&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=220&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.111611,,378207,9096741,Permanente bauliche Anlagen,"Leitungsbau,   kantonal erfasstes Projekt/Massnahmennr: 2411",bauliche Nutzung,05.02.2018 - 21.12.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=378207&month=1&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=87&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.111546,,378527,9096734,Permanente bauliche Anlagen,"Leitungsbau, kantonal erfasstes Projekt/Massnahmennr:2412",bauliche Nutzung,14.08.2017 - 02.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=378527&month=7&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=857&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.106051,,391930,9101100,Permanente bauliche Anlagen,"3 E-Mob. Ladestationen, MP 2588",bauliche Nutzung,14.11.2017 - 30.06.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=391930&month=10&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=543&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.105439,,391360,9100614,Permanente bauliche Anlagen,"8 E-Mob. Ladestationen, MP 2588",bauliche Nutzung,01.11.2017 - 30.06.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=391360&month=10&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=18&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.111545,,378527,9096734,Permanente bauliche Anlagen,"Leitungsbau, kantonal erfasstes Projekt/Massnahmennr:2412",bauliche Nutzung,14.08.2017 - 02.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=378527&month=7&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=857&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.106162,,368752,9095180,Permanente bauliche Anlagen,"Leitungsbau und Aussenkabinen für Automatisierung Sonderbauwerke des TBA, 2. Etappe, MP 1917",<unbekannt>,08.01.2018 - 28.01.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=368752&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=749&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.99950,,296310,9085849,Permanente bauliche Anlagen,Werkleitungsbau,bauliche Nutzung,01.11.2017 - 01.09.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=296310&month=10&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=783&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.105445,,391354,9100614,Permanente bauliche Anlagen,"8 E-Mob. Ladestationen, MP 2588",bauliche Nutzung,01.11.2017 - 30.06.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=391354&month=10&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=600&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108381,,318585,9089065,Permanente bauliche Anlagen,"Leitungsbau, MP 2338, Ersatz Wasser-Versorgungsleitung, Sicherung der Löschwasserreserve inkl. Erdband",bauliche Nutzung,25.01.2017 - 30.03.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=318585&month=0&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1308&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.16079,,287303,9084533,Permanente bauliche Anlagen,Verschiebung einer bestehenden Wertstoffsammelstelle an einen neuen provisorischen Standort bis zur Umgestaltung des Strassenraumes im 2020,bauliche Nutzung,28.02.2017 - 31.12.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=287303&month=1&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=247&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.38427,,341205,9091815,Permanente bauliche Anlagen,"Koordinierter Werkleitungs-und Strassenbau,   MP: 1962",bauliche Nutzung,19.06.2017 - 21.12.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=341205&month=5&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=564&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.79925,,200125,9069782,Permanente bauliche Anlagen,"Leitungsbau, Strassenbau , Tram 3 Verlängerung nach Saint-Louis, MP 526",bauliche Nutzung,23.11.2015 - 29.06.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=200125&month=10&year=2015&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=98&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.111345,,384259,9098157,Permanente bauliche Anlagen,"Leitungsbau, Strassenbau , MP 1864 / Rüchligweg  MP 2382 / Bluttrainweg West",bauliche Nutzung,29.01.2018 - 22.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=384259&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1252&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.106118,,391297,9100580,Permanente bauliche Anlagen,3 Elektrokasten,bauliche Nutzung,08.01.2018 - 29.06.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=391297&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=806&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.93563,,261649,9080879,Permanente bauliche Anlagen,"Umgestaltung der Oberfläche infolge neuer Ein + Ausfahrt  vom prov. Roche Parking, EP 3253  BBG Nr. 9079644 (BGI) gemäss Absprache mit Frau M. Odenbach vom 7.6.2016",bauliche Nutzung,08.05.2017 - 28.12.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=261649&month=4&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=990&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.37491,,258180,9080292,Permanente bauliche Anlagen,Mobility Standplatz auf Allmend 10m2   befristet auf 3 Jahre,<unbekannt>,18.12.2015 - 31.12.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=258180&month=11&year=2015&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=878&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.103911,,201616,9070070,Permanente bauliche Anlagen,"Koordinierter Leitungs, Gleis und Strassenbau  inkl. Baumfällungen, Bau-Los 3  kantonal erfasstes Projekt/Massnahmennr: 325",bauliche Nutzung,10.01.2017 - 31.12.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=201616&month=0&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1106&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.103832,,278200,9082861,Permanente bauliche Anlagen,"Koordinierter Werkleitungs- und Strassenbau  inkl. Baumfällung, MP-Nr. 1761",bauliche Nutzung,04.07.2016 - 31.01.2019,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=278200&month=6&year=2016&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1921&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.105446,,391358,9100614,Permanente bauliche Anlagen,"8 E-Mob. Ladestationen, MP 2588",bauliche Nutzung,01.11.2017 - 30.06.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=391358&month=10&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=199&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.87776,,340272,9091692,Permanente bauliche Anlagen,"Leitungsbau, MP 2044",bauliche Nutzung,26.06.2017 - 27.07.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=340272&month=5&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=964&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.103961,,278200,9082861,Permanente bauliche Anlagen,"Koordinierter Werkleitungs- und Strassenbau  inkl. Baumfällung, MP-Nr. 1761",bauliche Nutzung,04.07.2016 - 31.01.2019,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=278200&month=6&year=2016&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1921&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.111352,,384259,9098157,Permanente bauliche Anlagen,"Leitungsbau, Strassenbau , MP 1864 / Rüchligweg  MP 2382 / Bluttrainweg West",bauliche Nutzung,29.01.2018 - 22.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=384259&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1252&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.80406,,225010,9074341,Permanente bauliche Anlagen,"Koordinierter Werkleitungs- und Strassenbau, MP 1727",bauliche Nutzung,18.01.2016 - 01.06.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=225010&month=0&year=2016&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=125&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.111366,,384259,9098157,Permanente bauliche Anlagen,"Leitungsbau, Strassenbau , MP 1864 / Rüchligweg  MP 2382 / Bluttrainweg West",bauliche Nutzung,29.01.2018 - 22.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=384259&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1252&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.37970,,296302,9085846,Permanente bauliche Anlagen,"storno, Siehe 9085848  Trafoeinbringöffnung (1 Stk), Fluchtröhren (2 Stk), Unterstützungsmauer Elektrotrasse (1 Stk)",bauliche Nutzung,01.09.2016 - 01.09.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=296302&month=8&year=2016&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=783&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108314,,362167,9094485,Permanente bauliche Anlagen,"Leitungsbau, MP 2491",bauliche Nutzung,15.01.2018 - 01.06.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=362167&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=352&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.59226,,301401,9057083,Permanente bauliche Anlagen,Mobility Standplatz auf Allmend  Verlängerum bis Ende 2018,<unbekannt>,05.12.2013 - 31.12.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=301401&month=11&year=2013&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=423&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",<unbekannt>
